Fitness
0,339285714285714
0,339285714285714
0,339285714285714
0,339285714285714
0,339285714285714
0,339285714285714
0,339285714285714
0,339285714285714
0,339285714285714
0,339285714285714
0,339285714285714
0,339285714285714
0,339285714285714
0,339285714285714
0,339285714285714
0,339285714285714
0,339285714285714
0,339285714285714
0,339285714285714
0,446428571428571
0,535714285714286
0,535714285714286
0,553571428571429
0,553571428571429
0,553571428571429
0,553571428571429
0,553571428571429
0,553571428571429
0,553571428571429
0,553571428571429
0,553571428571429
0,553571428571429
0,553571428571429
0,553571428571429
0,553571428571429
0,553571428571429
0,553571428571429
0,571428571428571
0,571428571428571
0,571428571428571
0,571428571428571
0,571428571428571
0,571428571428571
0,571428571428571
0,571428571428571
0,571428571428571
0,571428571428571
0,571428571428571
0,571428571428571
0,571428571428571
0,571428571428571
0,571428571428571
0,571428571428571
0,571428571428571
0,571428571428571
0,571428571428571
0,571428571428571
0,571428571428571
0,571428571428571
0,571428571428571
0,571428571428571
0,571428571428571
0,571428571428571
0,571428571428571
0,571428571428571
0,571428571428571
0,589285714285714
0,589285714285714
0,589285714285714
0,589285714285714
0,589285714285714
0,589285714285714
0,589285714285714
0,589285714285714
0,589285714285714
0,589285714285714
0,589285714285714
0,589285714285714
0,589285714285714
0,589285714285714
0,589285714285714
0,589285714285714
0,589285714285714
0,589285714285714
0,589285714285714
0,589285714285714
0,589285714285714
0,589285714285714
0,589285714285714
0,589285714285714
0,589285714285714
0,589285714285714
0,607142857142857
0,607142857142857
0,607142857142857
0,607142857142857
0,607142857142857
0,607142857142857
0,607142857142857
0,607142857142857
0,607142857142857
0,607142857142857
0,607142857142857
0,607142857142857
0,607142857142857
0,607142857142857
0,607142857142857
0,607142857142857
0,607142857142857
0,607142857142857
0,607142857142857
0,625
0,625
0,625
0,625
0,625
0,625
0,625
0,625
0,625
0,625
0,625
0,625
0,625
0,625
0,625
0,625
0,625
0,625
0,625
0,625
0,625
0,625
0,625
0,625
0,625
0,625
0,625
0,625
0,625
0,625
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,642857142857143
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
0,660714285714286
